pid,trial,condition,time,pupil
1,17,neutral,28201,0.6279129653832124
1,17,neutral,28401,0.6620366801191522
1,17,neutral,28601,0.6542572062144143
1,17,neutral,28801,0.6064506403940635
1,17,neutral,29001,0.5135486690889371
1,17,neutral,29201,0.4133550046254752
1,17,neutral,29401,0.386423518213365
1,17,neutral,29601,0.3775195430057634
1,17,neutral,29801,0.329202440878262
1,17,neutral,30001,0.18448254085952095
1,17,neutral,30201,0.1280674785967629
1,17,neutral,30401,0.07666111313189171
1,17,neutral,30601,0.01296771575347343
1,17,neutral,30801,-0.04459326505346942
1,17,neutral,31001,-0.01678061532914979
1,17,neutral,31201,-0.03018053149016791
1,17,neutral,31401,-0.10166707976929712
1,17,neutral,31601,-0.11123441671228132
1,17,neutral,31801,-0.0075983725334326
1,17,neutral,32001,0.05874975220348966
1,17,neutral,32201,0.13814971528626416
1,17,neutral,32401,0.10755063339791104
1,17,neutral,32601,0.08631660790779956
1,17,neutral,32801,0.09857323313234656
1,17,neutral,33001,0.03598739552229138
1,17,neutral,33201,-0.04969599712528813
1,17,neutral,33401,-0.1063098349299895
1,17,neutral,33601,-0.1827724305132212
1,17,neutral,33801,-0.1847318185703834
1,17,neutral,34001,-0.25469500614565505
1,17,neutral,34201,-0.35810402534608926
1,17,neutral,34401,-0.3483576041024427
1,17,neutral,34601,-0.3666791195921464
1,17,neutral,34801,-0.36437079841504166
1,17,neutral,35001,-0.41293028022873113
1,17,neutral,35201,-0.4708088752008752
1,17,neutral,35401,-0.5726495757072664
1,17,neutral,35601,-0.5792938323986879
1,17,neutral,35801,-0.48909699385109834
1,17,neutral,36001,-0.44937293051518146
1,17,neutral,36201,-0.45295891228323415
1,17,neutral,36401,-0.5055311239878303
1,17,neutral,36601,-0.4533473821160188
1,17,neutral,36801,-0.4406604726279979
1,17,neutral,37001,-0.48561158465108534
1,17,neutral,37201,-0.4696555013140901
1,17,neutral,37401,-0.4156917238122475
1,17,neutral,37601,-0.4136045141255822
1,17,neutral,37801,-0.337401406121976
1,17,neutral,38001,-0.3261082632407637
1,17,neutral,38201,-0.3335420167268646
1,17,neutral,38401,-0.3677640940569239
1,17,neutral,38601,-0.3363448279945291
1,17,neutral,38801,-0.19653972022948904
1,17,neutral,39001,-0.06425110289500012
1,17,neutral,39201,-0.19636508998011115
1,17,neutral,39401,-0.24575240853111988
1,17,neutral,39601,-0.1520814537437247
1,17,neutral,39801,-0.06061512557581588
1,18,reward,1,-0.01685299445453666
1,18,reward,201,-0.00939516934341559
1,18,reward,401,-0.00180674204229062
1,18,reward,601,-0.0311499351359798
1,18,reward,801,0.01696961613216478
1,18,reward,1001,0.14410867347930167
1,18,reward,1201,0.11195890101337516
1,18,reward,1401,0.15845806061020803
1,18,reward,1601,0.371352098178383
1,18,reward,1801,0.5659780905003008
1,18,reward,2001,0.6382231129145401
1,18,reward,2201,0.74864131700141745
1,18,reward,2401,0.8729401683583623
1,18,reward,2601,0.93847824714606
1,18,reward,2801,1.0070338610002918
1,18,reward,3001,1.047022226715934
1,18,reward,3201,1.1452592139327509
1,18,reward,3401,1.1001814513554171
1,18,reward,3601,1.0662690243225696
1,18,reward,4001,0.8126926755119833
1,18,reward,4201,0.9850566666127452
1,18,reward,4401,0.9847641971415414
1,18,reward,4601,0.8259154482718369
1,18,reward,4801,0.7468268238095714
1,18,reward,5001,0.6844978436110181
1,18,reward,5201,0.667343474704732
1,18,reward,5401,0.7430644221474515
1,18,reward,5601,0.7612427932946138
1,18,reward,5801,0.720125330257273
1,18,reward,6001,0.6239526000043758
1,18,reward,6201,0.5712332386191978
1,18,reward,6401,0.5257911207586587
1,18,reward,6601,0.5293546542610429
1,18,reward,6801,0.44929262267839976
1,18,reward,7001,0.3695836745523349
1,18,reward,7201,0.3325536615495168
1,18,reward,7401,0.3735683615351493
1,18,reward,7601,0.4446042603054322
1,18,reward,7801,0.4190847681501823
1,18,reward,8001,0.3848087858833055
1,18,reward,8201,0.3984897866544495
1,18,reward,8401,0.3734544751225952
1,18,reward,8601,0.3372761571117698
1,18,reward,8801,0.2281860877933036
1,18,reward,9001,0.1352270825985843
1,18,reward,9201,0.10446957962728598
1,18,reward,9401,0.0883362024238692
1,18,reward,9601,0.07542132124146006
1,18,reward,9801,0.03450099380361048
1,18,reward,10001,-0.00230017522020135
1,18,reward,10201,-0.02664279883221532
1,18,reward,10401,-0.04885576338997392
1,18,reward,10601,-0.06399983593593409
1,18,reward,10801,-0.04548685773523079
1,18,reward,11001,-0.0235499978838818
1,18,reward,11201,-0.06446679942980062
1,18,reward,11401,-0.10014221577632149
1,18,reward,11601,-0.15860247792777074
1,18,reward,11801,-0.14047337973673846
1,18,reward,12001,-0.06922498580492141
1,18,reward,12201,0.02248643586621725
1,18,reward,12401,0.11380100526877782
1,18,reward,12601,0.09035512587027744
1,18,reward,12801,0.0912976100854095
1,18,reward,13001,0.11460701218472152
1,18,reward,13201,0.18550423438408595
1,18,reward,13401,0.2868863361864934
1,18,reward,13601,0.2827667743734185
1,18,reward,13801,0.16624104758200017
1,18,reward,14001,0.17436340586924098
1,18,reward,14401,0.6065315842899026
1,18,reward,14601,0.7437516007858386
1,18,reward,14801,0.6773402364868111
1,18,reward,15001,0.5951778715404556
1,18,reward,15201,0.5790870590202672
1,18,reward,15401,0.5294813600500718
1,18,reward,15601,0.5599355135399582
1,18,reward,15801,0.5587758224412185
1,18,reward,16001,0.5524135241028721
1,18,reward,16201,0.5311654050409909
1,18,reward,16401,0.4843634750759119
1,18,reward,16601,0.4325546736905082
1,18,reward,16801,0.4090243479851434
1,18,reward,17001,0.3976407047356609
1,18,reward,17201,0.46120815494289547
1,18,reward,17401,0.547387634152768
1,18,reward,17801,0.6012448644456629
1,18,reward,18001,0.7963132840286058
1,18,reward,18201,0.8805353609523504
1,18,reward,18401,0.8030504392216409
1,18,reward,18601,0.8187633586522701
1,18,reward,18801,0.82054119326168
1,18,reward,19001,0.7018675426446271
1,18,reward,19201,0.6234805821608568
1,18,reward,19401,0.7030663385847741
1,18,reward,19601,0.8144586737764865
1,18,reward,19801,0.7774337916035735
1,18,reward,20001,0.6741462442585806
1,18,reward,20201,0.7117600906051212
1,18,reward,20401,0.8469662215657643
1,18,reward,20601,0.9604447195466916
1,18,reward,20801,0.804775751468635
1,18,reward,21001,0.6316896001085264
1,18,reward,21201,0.7230732869383584
1,18,reward,21401,0.9030326789164832
1,18,reward,21601,0.9729928354676431
1,18,reward,21801,0.966772926569322
1,18,reward,22001,0.9793462085930432
1,18,reward,22201,0.9862544436866856
1,18,reward,22401,0.9578596818991284
1,18,reward,22601,0.9441054595844964
1,18,reward,22801,0.9177203276326426
1,18,reward,23001,0.9372418423752727
1,18,reward,23201,0.931787700166126
1,18,reward,23401,0.9396529397328904
1,18,reward,23601,1.003429547880354
1,18,reward,23801,1.0197564511218618
1,18,reward,24001,0.8747191128176224
1,18,reward,24201,0.7102621517868396
1,18,reward,24401,0.6189232667084832
1,18,reward,24601,0.5881235609850202
1,18,reward,24801,0.5273795932006641
1,18,reward,25001,0.445404009850174
1,18,reward,25201,0.3670653132474264
1,18,reward,25401,0.36751642844856675
1,18,reward,25601,0.3584630040417029
1,18,reward,25801,0.3317564510555514
1,18,reward,26001,0.2746762879295408
1,18,reward,26201,0.20412379700151873
1,18,reward,26401,0.17482007604483563
1,18,reward,26601,0.1689823261333695
1,18,reward,26801,0.1487804143236708
1,18,reward,27001,0.1093844738978603
1,18,reward,27201,0.07930035099826654
1,18,reward,27401,0.08540581933147696
1,18,reward,27601,0.13417168937316085
1,18,reward,27801,0.1559555585940352
1,18,reward,28001,0.20484207452725037
1,18,reward,28201,0.24641145299269124
1,18,reward,28401,0.21807120213124687
1,18,reward,28601,0.23019974236215385
1,18,reward,28801,0.21771966387031952
1,18,reward,29001,0.21335457570045863
1,18,reward,29201,0.26598693850861493
1,18,reward,29401,0.33939243934334723
1,18,reward,29601,0.3719720507964025
1,18,reward,30201,0.22989322129998785
1,18,reward,30401,0.37063297511303733
1,18,reward,30601,0.28259062580866867
1,18,reward,30801,0.1928183460284029
1,18,reward,31001,0.2636298797734648
1,18,reward,31201,0.384603141113972
1,18,reward,31401,0.4412113483726131
1,18,reward,31601,0.4285282473548461
1,18,reward,31801,0.4247605815458122
1,18,reward,32001,0.5281828741288651
1,18,reward,32201,0.6135049521053182
1,18,reward,32401,0.5700627620811716
1,18,reward,32601,0.4003572734395404
1,18,reward,32801,0.37246133282538546
1,18,reward,33001,0.4178365271172877
1,18,reward,33201,0.42494559817689376
1,18,reward,33401,0.4236169415668543
1,18,reward,33601,0.34595816490518017
1,18,reward,33801,0.26496252755271155
1,18,reward,34001,0.1399056027690397
1,18,reward,34201,0.085532977107196
1,18,reward,34401,0.09347974545381654
1,18,reward,34601,0.1059925576842714
1,18,reward,34801,0.11802469777479468
1,18,reward,35001,0.19265864810506228
1,18,reward,35201,0.32941722050359873
1,18,reward,35401,0.3891871384690827
1,18,reward,35601,0.3671617311812554
1,18,reward,35801,0.34275934162984634
1,18,reward,36001,0.3726823484992866
1,18,reward,36201,0.3067819405413982
1,18,reward,36401,0.22994461043955153
1,18,reward,36601,0.16966684511678656
1,18,reward,36801,0.1338494267490439
1,18,reward,37001,0.01513669881266823
1,18,reward,37201,-0.01131518569934057
1,18,reward,37401,-0.07996902814584653
1,18,reward,37601,-0.11014175787727512
1,18,reward,37801,-0.14899855824181069
1,18,reward,38001,-0.1890068312193913
1,18,reward,38201,-0.2004220411574311
1,18,reward,38401,-0.07774945674639484
1,18,reward,38601,0.00441747196052166
1,18,reward,38801,0.03651736322238194
1,18,reward,39001,0.11683620964860578
1,18,reward,39201,0.21971492316523428
1,18,reward,39401,0.22242301831256528
1,18,reward,39601,0.12739120556933892
1,18,reward,39801,0.07488377908175373
1,19,neutral,1,-0.0969808116448182
1,19,neutral,201,-0.1094308798314742
1,19,neutral,401,-0.13340583970752276
1,19,neutral,601,-0.13919846530255178
1,19,neutral,801,-0.09581170095411733
1,19,neutral,1001,0.06643506015056504
1,19,neutral,1201,0.12845493286880827
1,19,neutral,1401,0.19425797083330665
1,19,neutral,1601,0.36485551470822947
1,19,neutral,1801,0.5641096423705183
1,19,neutral,2201,0.8445580638651344
1,19,neutral,2401,0.9554997048595564
1,19,neutral,2601,1.045556977152542
1,19,neutral,2801,1.068792994579058
1,19,neutral,3001,1.100194783833491
1,19,neutral,3201,1.1215396714135253
1,19,neutral,3401,1.111086734841091
1,19,neutral,3601,1.1623896512094154
1,19,neutral,3801,1.2023739571063066
1,19,neutral,4001,1.1655002001776018
1,19,neutral,4401,1.1475121836538704
1,19,neutral,4601,1.2490867051805536
1,19,neutral,4801,1.2037744635691932
1,19,neutral,5001,0.9946539361495634
1,19,neutral,5201,0.8397441334503278
1,19,neutral,5601,0.9014996095285204
1,19,neutral,5801,1.124016656249861
1,19,neutral,6001,1.2066461253376193
1,19,neutral,6201,1.167619276079028
1,19,neutral,6401,1.0998654262134644
1,19,neutral,6601,1.111405453971103
1,19,neutral,6801,1.1360252014750127
1,19,neutral,7001,1.1449023933480444
1,19,neutral,7201,1.1106806599064571
1,19,neutral,7401,1.120336775244749
1,19,neutral,7601,1.107166105757755
1,19,neutral,8001,0.922062158975106
1,19,neutral,8201,1.089828421786396
1,19,neutral,8401,1.2314166838720757
1,19,neutral,8601,1.0960991054803533
1,19,neutral,8801,1.0048993531364088
1,19,neutral,9001,0.9599257186009548
1,19,neutral,9201,0.9552592223604388
1,19,neutral,9401,0.9765897911009204
1,19,neutral,9601,0.9989838713778136
1,19,neutral,9801,0.9635878031135476
1,19,neutral,10001,0.8863715208495182
1,19,neutral,10201,0.890633825479563
1,19,neutral,10401,0.9330891241088236
1,19,neutral,10601,0.9863043018656076
1,19,neutral,10801,1.0175375214476277
1,19,neutral,11001,1.0353838875531547
1,19,neutral,11201,1.02710777969746
1,19,neutral,11401,1.071035063518035
1,19,neutral,11601,1.1102085672851978
1,19,neutral,11801,1.133677660979209
1,19,neutral,12001,1.1503706754449816
1,19,neutral,12201,1.1973258639598516
1,19,neutral,12401,1.2228891211238138
1,19,neutral,12601,1.2077477413300586
1,19,neutral,12801,1.1079464563867107
1,19,neutral,13001,0.90950399149329475
1,19,neutral,13201,0.7683235661121778
1,19,neutral,13401,0.6795649518167284
1,19,neutral,13601,0.7039166171952105
1,19,neutral,13801,0.7739403370395913
1,19,neutral,14001,0.7850637960712755
1,19,neutral,14201,0.8126917451424265
1,19,neutral,14401,0.8853090334905324
1,19,neutral,14601,0.8882188691992465
1,19,neutral,14801,0.7937780580525633
1,19,neutral,15001,0.7597774346473938
1,19,neutral,15201,0.8229764605929833
1,19,neutral,15401,0.78920223304064
1,19,neutral,15601,0.6267181711691623
1,19,neutral,15801,0.5638605097123283
1,19,neutral,16001,0.5639919763853121
1,19,neutral,16201,0.6021463847514518
1,19,neutral,16401,0.7073069316325934
1,19,neutral,16601,0.7754414621387206
1,19,neutral,16801,0.7169300176976008
1,19,neutral,17001,0.6294944591647161
1,19,neutral,17201,0.6382569441410264
1,19,neutral,17401,0.5731990602816742
1,19,neutral,17601,0.4643496201040831
1,19,neutral,17801,0.4320624302595787
1,19,neutral,18001,0.4865210470341684
1,19,neutral,18201,0.4669492155392804
1,19,neutral,18401,0.44214337456662006
1,19,neutral,18601,0.388184068431608
1,19,neutral,18801,0.2540940918734568
1,19,neutral,19001,0.2052317739476635
1,19,neutral,19201,0.21128604439114285
1,19,neutral,19401,0.22886797894844443
1,19,neutral,19601,0.29046018773533755
1,19,neutral,19801,0.2832609482488201
1,19,neutral,20001,0.31713343127143273
1,19,neutral,20201,0.4143512307753872
1,19,neutral,20401,0.603541309674286
1,19,neutral,20601,0.7448507518432174
1,19,neutral,20801,0.7488140653682086
1,19,neutral,21001,0.730052325000586
1,19,neutral,21201,0.7626923063003624
1,19,neutral,21401,0.7841736437434811
1,19,neutral,21601,0.8352081076851741
1,19,neutral,21801,0.8111270868931081
1,19,neutral,22401,0.7492108565978249
1,19,neutral,22601,0.7127300767857759
1,19,neutral,22801,0.4188513282331786
1,19,neutral,23001,0.25148838288179304
1,19,neutral,23201,0.1475247267977194
1,19,neutral,23401,0.14843685625699404
1,19,neutral,23601,0.1374708901375283
1,19,neutral,23801,0.13489544324542366
1,19,neutral,24001,0.0983993871282518
1,19,neutral,24201,0.05922798480192837
1,19,neutral,24401,0.07759474983777898
1,19,neutral,24601,0.10142419189302312
1,19,neutral,24801,0.09102043625714706
1,19,neutral,25001,0.05538246278724022
1,19,neutral,25601,0.08861180910595128
1,19,neutral,25801,0.16583822908244583
1,19,neutral,26001,0.02737015003292109
1,19,neutral,26201,-0.00342602389651423
1,19,neutral,26401,-0.0056563635345433
1,19,neutral,26601,-0.05736403691427159
1,19,neutral,26801,-0.05241223254458247
1,19,neutral,27001,0.0014375524571856
1,19,neutral,27201,0.04909677176904095
1,19,neutral,27401,0.03500469711822208
1,19,neutral,27601,-0.01530575514285696
1,19,neutral,27801,-0.04644214965061982
1,19,neutral,28001,-0.02845459451244256
1,19,neutral,28201,0.03289215500935345
1,19,neutral,28401,0.14157489022781578
1,19,neutral,28601,0.2054532906256838
1,19,neutral,28801,0.21850476805110008
1,19,neutral,29001,0.239098656415026
1,19,neutral,29201,0.2600892718027153
1,19,neutral,29401,0.31340300646889097
1,19,neutral,29601,0.2598305103364858
1,19,neutral,29801,0.19758570471149484
1,19,neutral,30001,0.2099362475915763
1,19,neutral,30201,0.2571448448876272
1,19,neutral,30401,0.28636726539001467
1,19,neutral,30601,0.16922204526099874
1,19,neutral,30801,0.19872776341577525
1,19,neutral,31001,0.2430984893805094
1,19,neutral,31201,0.2699346007651137
1,19,neutral,31401,0.2660187159011864
1,19,neutral,31601,0.26879202605855196
1,19,neutral,31801,0.2603593473868818
1,19,neutral,32001,0.24768837099008875
1,19,neutral,32201,0.1923038610902911
1,19,neutral,32401,0.13077233878795183
1,19,neutral,32601,0.077942901044514
1,19,neutral,32801,0.02105334495976559
1,19,neutral,33001,-0.02406975835656221
1,19,neutral,33201,-0.00763305708247687
1,19,neutral,33401,0.02021295772241882
1,19,neutral,33601,0.04507813249546841
1,19,neutral,33801,0.02345965016893583
1,19,neutral,34001,0.11111554023469876
1,19,neutral,34201,0.2426894080798364
1,19,neutral,34601,0.3388988636795233
1,19,neutral,34801,0.4541726125084965
1,19,neutral,35001,0.5022229182152891
1,19,neutral,35201,0.4492519667031752
1,19,neutral,35401,0.4882374041425195
1,19,neutral,35601,0.5919938518368834
1,19,neutral,35801,0.6854167527779992
1,19,neutral,36001,0.7096944500916501
1,19,neutral,36201,0.713234142981442
1,19,neutral,36401,0.7431818836798576
1,19,neutral,36601,0.698172321273072
1,19,neutral,36801,0.7754602581676611
1,19,neutral,37001,0.8069620046176194
1,19,neutral,37201,0.7562726402113472
1,19,neutral,37401,0.7519921307775169
1,19,neutral,37601,0.811553372140433
1,19,neutral,37801,0.8385879371788889
1,19,neutral,38001,0.8027707846469656
1,19,neutral,38201,0.8092608597828052
1,19,neutral,38401,0.8970669555318407
1,19,neutral,38601,0.9065706806010154
1,19,neutral,38801,0.8471324658519678
1,19,neutral,39001,0.8600646431948664
1,19,neutral,39201,0.9239187289280764
1,19,neutral,39401,1.0491891881435076
1,19,neutral,39801,0.754292187359916
1,20,reward,1,-0.12217803296274482
1,20,reward,201,-0.15706009551815872
1,20,reward,401,-0.15069761172465063
1,20,reward,601,-0.12025297034426104
1,20,reward,801,-0.01077502679365005
1,20,reward,1001,0.13822601801204032
1,20,reward,1201,0.17248812327291976
1,20,reward,1401,0.30531323618531436
1,20,reward,1601,0.5040121188160135
1,20,reward,1801,0.6977525504306122
1,20,reward,2001,0.8894177224844119
1,20,reward,2201,1.0829874298829192
1,20,reward,2401,1.174883575385633
1,20,reward,2601,1.2095498112748422
1,20,reward,2801,1.3125322401060744
1,20,reward,3001,1.4831189527740347
1,20,reward,3201,1.562243129961954
1,20,reward,3601,1.674338740533484
1,20,reward,3801,1.7728805318268157
1,20,reward,4001,1.822185160948694
1,20,reward,4201,1.8274361162950656
1,20,reward,4401,1.7998809377036495
1,20,reward,4601,1.7885071366374363
1,20,reward,4801,1.8327284015731051
1,20,reward,5001,1.8924842057398947
1,20,reward,5201,1.919970828896241
1,20,reward,5401,1.7609213597744626
1,20,reward,5601,1.633417265550693
1,20,reward,5801,1.5272669122382867
1,20,reward,6001,1.4448352650366785
1,20,reward,6201,1.5320828496188352
1,20,reward,6401,1.6643730271931536
1,20,reward,6601,1.7619615992613005
1,20,reward,6801,1.8120734544602817
1,20,reward,7001,1.8569020810161607
1,20,reward,7201,1.900060756132879
1,20,reward,7401,1.883754035419728
1,20,reward,7601,1.8550257702287507
1,20,reward,7801,1.8405997008066293
1,20,reward,8001,1.852987728560908
1,20,reward,8201,1.818055409072276
1,20,reward,8401,1.8227926041515707
1,20,reward,8601,1.8490434893256529
1,20,reward,8801,1.8363726843968529
1,20,reward,9001,1.785956556835677
1,20,reward,9201,1.7598208417025534
1,20,reward,9401,1.7864676774142974
1,20,reward,9601,1.816973706648443
1,20,reward,9801,1.815267316928489
1,20,reward,10001,1.747500429056594
1,20,reward,10201,1.7471613037840843
1,20,reward,10401,1.7085928359778877
1,20,reward,10601,1.6556785435740649
1,20,reward,10801,1.578661965758123
1,20,reward,11001,1.5149301718213068
1,20,reward,11201,1.5123365536487974
1,20,reward,11401,1.334872173208464
1,20,reward,11601,1.130888476914811
1,20,reward,11801,1.1086477521240756
1,20,reward,12001,1.133687941945071
1,20,reward,12201,1.0146666185663658
1,20,reward,12401,0.8242157680905576
1,20,reward,12601,0.817962999132499
1,20,reward,12801,0.8511907704891324
1,20,reward,13001,0.7175408779014868
1,20,reward,13201,0.6494224079940402
1,20,reward,13401,0.7229075852760609
1,20,reward,14001,0.807107751675604
1,20,reward,14201,0.844216749803518
1,20,reward,14401,0.608424397378845
1,20,reward,14601,0.45012167867127234
1,20,reward,14801,0.4264312740469891
1,20,reward,15001,0.4420303688629993
1,20,reward,15201,0.48869549723456535
1,20,reward,15401,0.5655218386048398
1,20,reward,15601,0.5703353586938198
1,20,reward,15801,0.6118691611822052
1,20,reward,16001,0.60553201580671
1,20,reward,16201,0.598573684021893
1,20,reward,16401,0.6334454400627728
1,20,reward,16601,0.6519324207082671
1,20,reward,16801,0.6194056326024382
1,20,reward,17001,0.64234051585984
1,20,reward,17201,0.7923379996818833
1,20,reward,17401,0.9091376297490894
1,20,reward,17601,0.9019094620311024
1,20,reward,17801,0.9620885278771996
1,20,reward,18001,1.0452348139068053
1,20,reward,18201,1.057155522969707
1,20,reward,18401,1.0523325143886766
1,20,reward,18601,1.1040037733628714
1,20,reward,18801,1.1638308582523016
1,20,reward,19001,1.0487070714367857
1,20,reward,19201,0.8972964535324811
1,20,reward,19401,0.8769907448717732
1,20,reward,19601,0.9009843202297508
1,20,reward,19801,1.0178297084288257
1,20,reward,20001,1.1223172602646774
1,20,reward,20201,1.1406026060796746
1,20,reward,20401,1.1699870088131623
1,20,reward,20601,1.213308455481472
1,20,reward,20801,1.1765322932280398
1,20,reward,21001,1.1274270106028403
1,20,reward,21201,1.1953995058451818
1,20,reward,21401,1.2598364571443388
1,20,reward,21601,1.1495958674070006
1,20,reward,21801,1.0156982708993951
1,20,reward,22001,1.0163271317020792
1,20,reward,22201,1.0680850313338168
1,20,reward,22401,1.0968120987236218
1,20,reward,22601,1.0459075871963026
1,20,reward,22801,0.9807354810862804
1,20,reward,23001,1.0247934876831
1,20,reward,23201,0.9714565939744492
1,20,reward,23401,0.944021931790144
1,20,reward,23601,0.9406034133389652
1,20,reward,23801,0.9866947973127173
1,20,reward,24001,1.036799022648143
1,20,reward,24201,1.1234135027614276
1,20,reward,25401,1.5369590715366583
1,20,reward,25601,1.4046557444116647
1,20,reward,25801,1.0874256651176275
1,20,reward,26001,0.8635871680537411
1,20,reward,26201,0.7982203302821894
1,20,reward,26401,0.8645093077393937
1,20,reward,26601,0.979689268262698
1,20,reward,26801,1.0318073352795096
1,20,reward,27001,1.0436991518175702
1,20,reward,27201,1.020152043053373
1,20,reward,27401,0.9599747878378884
1,20,reward,27601,0.8823161415683366
1,20,reward,27801,0.814333949518739
1,20,reward,28001,0.7495719930056647
1,20,reward,28201,0.65345851008757
1,20,reward,28401,0.5969307661424978
1,20,reward,28601,0.5857867537186167
1,20,reward,28801,0.5368093734586683
1,20,reward,29001,0.5406342086763384
1,20,reward,29201,0.4800696282173903
1,20,reward,29401,0.48785890760717454
1,20,reward,29601,0.5918586083359404
1,20,reward,29801,0.5345794425831272
1,20,reward,30001,0.49300773415571014
1,20,reward,30201,0.48100945744559337
1,20,reward,30401,0.4684725943346776
1,20,reward,30601,0.4478500775490434
1,20,reward,30801,0.41828033507995344
1,20,reward,31001,0.3916282761881153
1,20,reward,31401,0.4772723976405065
1,20,reward,31601,0.5668709397433997
1,20,reward,31801,0.49402900256080934
1,20,reward,32001,0.5356089981425018
1,20,reward,32201,0.6500721258352004
1,20,reward,32401,0.6405468805816971
1,20,reward,32601,0.6445193221147786
1,20,reward,32801,0.6808948103383792
1,20,reward,33001,0.6819628532106202
1,20,reward,33201,0.714020751882964
1,20,reward,33401,0.7352985168525379
1,20,reward,33601,0.7565709607155354
1,20,reward,33801,0.8916176320116392
1,20,reward,34001,0.9278956073757312
1,20,reward,34201,0.7678737133388993
1,20,reward,34401,0.7319314330023198
1,20,reward,34601,0.8035917430607878
1,20,reward,34801,0.9001874554275944
1,20,reward,35001,0.9613419353248228
1,20,reward,35201,0.8939057850455662
1,20,reward,35401,0.8608765952759073
1,20,reward,35601,0.9001078821281897
1,20,reward,35801,0.8440904684507231
1,20,reward,36001,0.7878029495548919
1,20,reward,36201,0.7701052738543911
1,20,reward,36401,0.7708884176940561
1,20,reward,36801,0.9064721172026896
1,20,reward,37001,1.003763565510044
1,20,reward,37201,0.9604696288890516
1,20,reward,37401,0.8070166227189515
1,20,reward,37601,0.7729945215530967
1,20,reward,37801,0.8627803985676027
1,20,reward,38001,1.0303739708806854
1,20,reward,38201,1.0634171283322338
1,20,reward,38401,0.9913966087755944
1,20,reward,38601,0.9644157613757818
1,20,reward,39001,1.0056935986663609
1,20,reward,39201,1.084946440808359
1,20,reward,39401,0.9772389950980476
1,20,reward,39601,0.8832627386294707
1,20,reward,39801,0.7896460110957912
2,1,neutral,1,-0.04444626416120433
2,1,neutral,201,-0.04553002473097623
2,1,neutral,401,-0.03825969317289234
2,1,neutral,601,-0.14710876639127277
2,1,neutral,801,-0.2436197346898331
2,1,neutral,1001,-0.12696287702278447
2,1,neutral,1201,0.05072761577126111
2,1,neutral,1401,0.18581554537213876
2,1,neutral,1601,0.3058582470522943
2,1,neutral,1801,0.4194550923420786
2,1,neutral,2001,0.5225144920617775
2,1,neutral,2201,0.6030439563231048
2,1,neutral,2401,0.6051737882966595
2,1,neutral,2601,0.5308665176698099
2,1,neutral,2801,0.5760771346930672
2,1,neutral,3001,0.5990625258261599
2,1,neutral,3201,0.6258692582345714
2,1,neutral,3401,0.6658836324004369
2,1,neutral,3601,0.61188746037323
2,1,neutral,3801,0.5242679900572084
2,1,neutral,4001,0.4912102528253788
2,1,neutral,4201,0.4709030427450496
2,1,neutral,4401,0.5011099931354009
2,1,neutral,4601,0.5761743331593326
2,1,neutral,4801,0.6423639389727587
2,1,neutral,5001,0.6544287962462382
2,1,neutral,5201,0.6639854246869339
2,1,neutral,5401,0.6984201418186192
2,1,neutral,5601,0.7239664396960882
2,1,neutral,5801,0.7468194575697722
2,1,neutral,6001,0.7437746014328003
2,1,neutral,6201,0.7163143988615048
2,1,neutral,6401,0.7376952848904188
2,1,neutral,6601,0.7250897076700633
2,1,neutral,6801,0.6476039601035999
2,1,neutral,7001,0.6435169038200712
2,1,neutral,7201,0.6544041227403425
2,1,neutral,7401,0.6690068645353034
2,1,neutral,7601,0.7029779510532473
2,1,neutral,7801,0.736277812326194
2,1,neutral,8001,0.7047718800436182
2,1,neutral,8201,0.7007697428050271
2,1,neutral,8401,0.6573149030952682
2,1,neutral,8601,0.5096503345453468
2,1,neutral,9001,0.3430738465454374
2,1,neutral,9201,0.34623683420771323
2,1,neutral,9401,0.20482464557152913
2,1,neutral,9601,0.05341651964924012
2,1,neutral,9801,0.1197161004634514
2,1,neutral,10001,0.20242129496719144
2,1,neutral,10201,0.2524767900386161
2,1,neutral,10401,0.29706716653262116
2,1,neutral,10601,0.3444580753411227
2,1,neutral,10801,0.30094017492051783
2,1,neutral,11001,0.3582302454319787
2,1,neutral,11201,0.4416341170091299
2,1,neutral,11401,0.5023375245704033
2,1,neutral,11601,0.5388031023784623
2,1,neutral,11801,0.5644094609797299
2,1,neutral,12001,0.5951853339068064
2,1,neutral,12201,0.5857510485433337
2,1,neutral,12401,0.5574425663983619
2,1,neutral,12601,0.5944049116897197
2,1,neutral,12801,0.6282042335807594
2,1,neutral,13001,0.6470917239672521
2,1,neutral,13201,0.579144945657425
2,1,neutral,13401,0.45366864310463456
2,1,neutral,13601,0.4930280404531944
2,1,neutral,13801,0.4628094103749813
2,1,neutral,14001,0.2641763511835742
2,1,neutral,14201,0.15256162228118886
2,1,neutral,14401,0.12958101014016682
2,1,neutral,14601,0.15946894091857514
2,1,neutral,14801,0.19293306106009803
2,1,neutral,15001,0.068595340000283
2,1,neutral,15201,-0.01354475191597398
2,1,neutral,15401,-0.02149880312732984
2,1,neutral,15601,-0.03179148070043865
2,1,neutral,15801,-0.00559767384345904
2,1,neutral,16001,0.00637708733273441
2,1,neutral,16201,-0.06124102386964111
2,1,neutral,16401,-0.00907345269741756
2,1,neutral,16601,-0.0151446111924986
2,1,neutral,16801,-0.09096061179517244
2,1,neutral,17001,-0.1760693685560003
